tranco_id,domain,categories,trust,status_code,crux_code,main_category
10783,ceowestbengal.nic.in,Consumer Information,Minimal Risk,200,200,Lifestyle
10784,j-ugabet.com,Gambling,Unverified,301,200,Gambling
10785,krishitalk.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
10786,kuttymovies.fast,Entertainment/Recreation/Hobbies|Illegal Software|Streaming Media,Unverified,301,200,Security Risks
10788,olxdeo.com,,Unverified,301,200,Other
10790,virales.xyz,Business,Minimal Risk,200,200,Business & Finance
10791,ralphlauren.com,Email Sender|Fashion/Beauty,Minimal Risk,301,200,Lifestyle
10794,moviesda.cafe,Entertainment/Recreation/Hobbies|Illegal Software|Streaming Media,Unverified,301,200,Security Risks
10795,nobarfilm.online,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
10796,threadsandinkcorby.co.uk,,Unverified,301,200,Other
10797,vegamovies.scot,Illegal Software,Unverified,301,200,Security Risks
10840,penzu.com,Blogs/Wikis,Unverified,200,200,Social & Communication
10842,bscscan.com,Business,Minimal Risk,200,200,Business & Finance
10843,navercorp.com,Business,Minimal Risk,200,200,Business & Finance
10850,eeoc.gov,Email Sender|Government/Military,Minimal Risk,200,200,Government
10851,tv-tokyo.co.jp,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
10852,daringfireball.net,Technical Information,Minimal Risk,200,200,Technology
10855,gambleaware.org,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
10856,tcmb.gov.tr,Finance|Government/Military,Minimal Risk,200,200,Government
10857,geekwire.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
10860,guidestar.org,NonProfit Organizations/Advocacy Groups,Minimal Risk,301,200,Nonprofit & Religion
10862,rentalcars.com,Email Sender|Travel,Minimal Risk,200,200,Lifestyle
10863,cookieadmin.net,Internet Services,Minimal Risk,200,200,Technology
10864,openvpn.net,Anonymizing Utilities|Software/Hardware,Minimal Risk,200,200,Technology
10866,uem.mz,Education/Reference|SA Domain Specifier,Minimal Risk,200,200,Education
10867,gq-magazine.co.uk,Entertainment/Recreation/Hobbies|Incidental Nudity,Minimal Risk,200,200,Adult
10868,cancerresearchuk.org,Email Sender|Health|NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Health
10869,zhaopin.com,Job Search,Minimal Risk,200,200,Business & Finance
10870,avclub.com,Blogs/Wikis|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
10872,amazon.sg,Content Server,Minimal Risk,202,200,Web Infrastructure
10873,loox.io,Email Sender|Internet Services,Minimal Risk,301,200,Technology
10880,bulbagarden.net,Forum/Bulletin Boards,Minimal Risk,301,200,Social & Communication
10881,arm.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
10882,vix.com,Blogs/Wikis|Entertainment/Recreation/Hobbies|Streaming Media,Minimal Risk,302,200,News & Media
10884,glosbe.com,Text Translators,Minimal Risk,200,200,Technology
10885,reason.com,Email Sender|General News|Politics/Opinion,Minimal Risk,200,200,News & Media
10886,nc.com,Business,Minimal Risk,200,200,Business & Finance
10887,drexel.edu,Education/Reference,Minimal Risk,200,200,Education
10889,marketsandmarkets.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
10890,weightwatchers.com,Health,Minimal Risk,301,200,Health
10891,sverigesradio.se,Internet Radio/TV,Minimal Risk,200,200,News & Media
10892,vcu.edu,Education/Reference,Minimal Risk,200,200,Education
10897,mindbodygreen.com,Blogs/Wikis|Email Sender,Minimal Risk,200,200,Social & Communication
10898,exeter.ac.uk,Education/Reference,Minimal Risk,200,200,Education
10904,tu-dresden.de,Education/Reference,Minimal Risk,200,200,Education
10905,nextdirect.com,Fashion/Beauty,Minimal Risk,301,200,Lifestyle
10907,orlandosentinel.com,Email Sender|General News,Minimal Risk,200,200,News & Media
10913,css-tricks.com,Technical Information,Minimal Risk,200,200,Technology
10917,plurk.com,Forum/Bulletin Boards|Social Networking,Minimal Risk,308,200,Social & Communication
10918,deakin.edu.au,Education/Reference,Minimal Risk,302,200,Education
10920,udacity.com,Business,Minimal Risk,301,200,Business & Finance
10921,fpt.vn,Internet Services,Minimal Risk,302,200,Technology
10922,cyberghostvpn.com,Anonymizers,Unverified,200,200,Web Infrastructure
10923,telegram.com,General News,Minimal Risk,301,200,News & Media
10924,joom.com,Shopping/Merchandizing,Minimal Risk,302,200,E-commerce
10925,slashgear.com,Blogs/Wikis|Software/Hardware,Minimal Risk,200,200,Social & Communication
10926,ivoox.com,Internet Radio/TV,Minimal Risk,200,200,News & Media
10931,yektanet.com,Marketing/Merchandising,Unverified,200,200,E-commerce
10932,ifttt.com,Email Sender|Internet Services,Minimal Risk,200,200,Technology
10933,iconify.design,Internet Services,Minimal Risk,200,200,Technology
10934,whitepages.com,Consumer Information,Minimal Risk,200,200,Lifestyle
10935,iberia.com,Travel,Minimal Risk,301,200,Lifestyle
10939,ssllabs.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
10940,whois.com,Internet Services,Minimal Risk,200,200,Technology
10948,charlotte.edu,Education/Reference,Minimal Risk,200,200,Education
10951,bio.site,Internet Services,Unverified,301,200,Technology
10956,photopea.com,Interactive Web Applications,Minimal Risk,200,200,Technology
10958,clarivate.com,Business,Minimal Risk,200,200,Business & Finance
10963,sltrib.com,General News,Minimal Risk,200,200,News & Media
10964,gobankingrates.com,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
10966,mycloud.com,Personal Network Storage,Minimal Risk,200,200,Web Infrastructure
10967,nationaltrust.org.uk,NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Nonprofit & Religion
10970,thrillist.com,Email Sender|Restaurants,Minimal Risk,200,200,Lifestyle
10971,gamejolt.com,Games,Minimal Risk,200,200,Entertainment
10972,sch.gr,Education/Reference,Minimal Risk,200,200,Education
10974,fextralife.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
10976,untappd.com,Software/Hardware,Minimal Risk,200,200,Technology
10978,nhm.ac.uk,Education/Reference,Minimal Risk,200,200,Education
10979,tally.so,Internet Services,Minimal Risk,200,200,Technology
10980,cognitoforms.com,Software/Hardware,Minimal Risk,200,200,Technology
10984,audacy.com,Email Sender|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
10986,kenyon.edu,Education/Reference,Minimal Risk,200,200,Education
10987,augsburger-allgemeine.de,General News,Minimal Risk,200,200,News & Media
10989,circleci.com,Interactive Web Applications,Minimal Risk,200,200,Technology
10991,netapp.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
10992,vocal.media,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
11000,august.com,Business,Minimal Risk,200,200,Business & Finance
11005,sat.gob.mx,Government/Military,Minimal Risk,200,200,Government
11006,ornl.gov,Government/Military,Minimal Risk,200,200,Government
11013,victronenergy.com,Business,Minimal Risk,200,200,Business & Finance
11017,plarium.com,Games,Minimal Risk,200,200,Entertainment
11020,fujifilm.com,Business,Minimal Risk,301,200,Business & Finance
11022,loopnet.com,Real Estate,Minimal Risk,301,200,Business & Finance
11024,ericsson.com,Business,Minimal Risk,301,200,Business & Finance
11025,rapidgator.net,Personal Network Storage,Minimal Risk,200,200,Web Infrastructure
11026,remitly.com,Email Sender|Financial Institutions,Minimal Risk,200,200,Business & Finance
11030,netvigator.com,Internet Services|Personal Pages|Web Hosting,Minimal Risk,200,200,Technology
11033,finra.org,Business,Minimal Risk,200,200,Business & Finance
11034,unibe.ch,Education/Reference,Minimal Risk,200,200,Education
11036,indigo.ca,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
11037,bestwestern.com,Travel,Minimal Risk,301,200,Lifestyle
11039,socialmediatoday.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
11045,vivintsky.com,Business|Email Sender,Minimal Risk,302,200,Business & Finance
11047,peta.org,Email Sender|NonProfit Organizations/Advocacy Groups,Minimal Risk,301,200,Nonprofit & Religion
11048,uncn.jp,Internet Services,Minimal Risk,301,200,Technology
11052,crossref.org,Business,Minimal Risk,200,200,Business & Finance
11053,ojp.gov,Government/Military,Minimal Risk,200,200,Government
11055,hackerone.com,Technical/Business Forums,Minimal Risk,200,200,Technology
11056,universityofcalifornia.edu,Education/Reference,Minimal Risk,200,200,Education
11057,axa.com,Business,Minimal Risk,200,200,Business & Finance
11060,harness.io,Interactive Web Applications,Minimal Risk,200,200,Technology
11062,getblue.io,Internet Services,Minimal Risk,301,200,Technology
11064,sothebys.com,Auction,Minimal Risk,307,200,E-commerce
11067,kiwi.com,Travel,Minimal Risk,301,200,Lifestyle
11069,tensorflow.org,Software/Hardware,Minimal Risk,200,200,Technology
11070,sun-sentinel.com,Email Sender|General News,Minimal Risk,200,200,News & Media
11077,shopee.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
11078,openrouter.ai,Business,Minimal Risk,200,200,Business & Finance
11079,diepresse.com,General News,Minimal Risk,200,200,News & Media
11085,nola.com,Email Sender|General News,Minimal Risk,200,200,News & Media
11088,rebuyengine.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
11090,ovo.id,Email Sender|Financial Information|Software/Hardware,Minimal Risk,200,200,Business & Finance
11093,uchile.cl,Education/Reference,Minimal Risk,200,200,Education
11097,potterybarn.com,Email Sender|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
11098,zippia.com,Job Search,Minimal Risk,200,200,Business & Finance
11101,nutaku.net,Pornography,Unverified,200,200,Adult
11103,snap.com,Business,Minimal Risk,200,200,Business & Finance
11107,cleanbrowsing.org,Software/Hardware,Minimal Risk,200,200,Technology
11108,lesoir.be,General News,Minimal Risk,200,200,News & Media
11112,ally.com,Email Sender|Financial Institutions,Minimal Risk,200,200,Business & Finance
11115,jalopnik.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
11116,dxc.com,Business|Internet Services,Minimal Risk,200,200,Business & Finance
11117,templatemonster.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
11118,onlineradiobox.com,Internet Radio/TV,Minimal Risk,200,200,News & Media
11135,tasteofhome.com,Email Sender|Recreation/Hobbies,Minimal Risk,200,200,Entertainment
11136,spokeo.com,Consumer Information,Minimal Risk,200,200,Lifestyle
11137,asurion.com,Business|Email Sender,Minimal Risk,200,200,Business & Finance
11139,lacoste.com,Email Sender|Fashion/Beauty,Minimal Risk,301,200,Lifestyle
11141,st-andrews.ac.uk,Education/Reference,Minimal Risk,200,200,Education
11145,ccleaner.com,Email Sender|Software/Hardware,Minimal Risk,200,200,Technology
11147,salesmartly.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
11149,lucid.app,Interactive Web Applications,Minimal Risk,301,200,Technology
11151,bgr.com,Technical/Business Forums,Minimal Risk,200,200,Technology
11157,latercera.com,General News,Minimal Risk,200,200,News & Media
11159,ourdream.ai,Dating/Personals,Minimal Risk,200,200,Adult
11163,jup.ag,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
11167,safeway.com,Email Sender|Marketing/Merchandising,Minimal Risk,301,200,E-commerce
11170,techpowerup.com,Technical/Business Forums,Minimal Risk,200,200,Technology
11172,timesunion.com,Email Sender|General News,Minimal Risk,301,200,News & Media
11174,petapixel.com,Recreation/Hobbies,Minimal Risk,200,200,Entertainment
11177,parsec.app,Remote Access,Minimal Risk,200,200,Technology
11178,slideserve.com,Media Sharing,Minimal Risk,200,200,News & Media
11180,cato.org,Education/Reference,Minimal Risk,200,200,Education
11181,sitepoint.com,Technical/Business Forums,Minimal Risk,200,200,Technology
11182,etihad.com,Travel,Minimal Risk,301,200,Lifestyle
11184,komoot.com,Business,Minimal Risk,200,200,Business & Finance
11185,linuxmint.com,Software/Hardware,Minimal Risk,200,200,Technology
11188,voicemod.net,Games,Minimal Risk,200,200,Entertainment
11190,indystar.com,General News,Minimal Risk,301,200,News & Media
11191,whatnot.com,Email Sender|Sports,Minimal Risk,301,200,Entertainment
11192,uc.edu,Education/Reference,Minimal Risk,200,200,Education
11193,fdic.gov,Email Sender|Financial Information|Government/Military,Minimal Risk,200,200,Government
11194,time.is,Consumer Information,Minimal Risk,200,200,Lifestyle
11196,pantone.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
11201,freerepublic.com,Politics/Opinion,Minimal Risk,301,200,Government
11202,pluralsight.com,Technical Information,Minimal Risk,200,200,Technology
11206,banggood.com,Email Sender|Shopping/Merchandizing,Minimal Risk,302,200,E-commerce
11212,360totalsecurity.com,Business,Minimal Risk,301,200,Business & Finance
11217,bendingspoons.com,Business,Minimal Risk,200,200,Business & Finance
11220,fordham.edu,Education/Reference,Minimal Risk,200,200,Education
11222,qobuz.com,Entertainment/Recreation/Hobbies,Minimal Risk,301,200,Entertainment
11228,hackerrank.com,Technical Information,Minimal Risk,200,200,Technology
11231,xumo.com,Web Ads,Minimal Risk,200,200,Web Infrastructure
11232,roll20.net,Games,Minimal Risk,200,200,Entertainment
11237,papercut.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
11239,paysafecard.com,Email Sender|Financial Information,Minimal Risk,301,200,Business & Finance
11241,ruby-lang.org,Technical Information,Minimal Risk,200,200,Technology
11245,pib.gov.in,Government/Military,Minimal Risk,301,200,Government
11246,weglot.com,Internet Services,Minimal Risk,301,200,Technology
11248,huffingtonpost.fr,General News,Minimal Risk,200,200,News & Media
11256,webaim.org,Software/Hardware,Minimal Risk,200,200,Technology
11257,tivo.com,Marketing/Merchandising,Minimal Risk,302,200,E-commerce
11260,iteratehq.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
11261,revolve.com,Email Sender|Fashion/Beauty,Minimal Risk,200,200,Lifestyle
11262,drcedirect.com,Business,Minimal Risk,302,200,Business & Finance
11263,nice.org.uk,Email Sender|Health,Minimal Risk,200,200,Health
11265,heritage.org,Politics/Opinion,Minimal Risk,200,200,Government
11266,above.com,Internet Services,Minimal Risk,200,200,Technology
11267,ua.edu,Education/Reference,Minimal Risk,200,200,Education
11272,cathaypacific.com,Email Sender|Travel,Minimal Risk,301,200,Lifestyle
11279,au.dk,Education/Reference,Minimal Risk,200,200,Education
11280,syracuse.com,General News,Minimal Risk,200,200,News & Media
11285,dispatch.com,Email Sender|General News,Minimal Risk,301,200,News & Media
11288,gdpr-info.eu,Consumer Information,Minimal Risk,200,200,Lifestyle
11289,upv.es,Education/Reference,Minimal Risk,200,200,Education
11291,kqed.org,General News,Minimal Risk,200,200,News & Media
11293,uschamber.com,Business,Minimal Risk,200,200,Business & Finance
11298,linuxfoundation.org,Technical/Business Forums,Minimal Risk,200,200,Technology
11302,lipstickalley.com,Blogs/Wikis|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
11303,hellomagazine.com,Email Sender|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
11304,converse.com,Email Sender|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
11308,rcdn-web.com,Web Ads,Unverified,301,200,Web Infrastructure
11309,ul.com,Business,Minimal Risk,200,200,Business & Finance
11311,azlyrics.com,Entertainment/Recreation/Hobbies|Profanity,Minimal Risk,200,200,Adult
11312,ala.org,Education/Reference,Minimal Risk,200,200,Education
11314,marxists.org,Education/Reference|Politics/Opinion,Minimal Risk,200,200,Education
11315,oprah.com,Entertainment/Recreation/Hobbies,Minimal Risk,301,200,Entertainment
11316,clicktripz.com,Internet Services|Web Ads,Minimal Risk,301,200,Technology
11317,livejasmin.com,Pornography,Minimal Risk,301,200,Adult
11322,square-enix.com,Business,Minimal Risk,200,200,Business & Finance
11332,dwd.de,Consumer Information,Minimal Risk,302,200,Lifestyle
11334,y8.com,Game/Cartoon Violence|Games,Minimal Risk,200,200,Entertainment
11335,awin.com,Business,Minimal Risk,200,200,Business & Finance
11336,hallmark.com,Digital Postcards|Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
11338,cookie-script.com,Internet Services,Minimal Risk,200,200,Technology
11342,chipotle.com,Restaurants,Minimal Risk,200,200,Lifestyle
11343,hse.gov.uk,Government/Military,Minimal Risk,200,200,Government
11344,mtb.com,Email Sender|Financial Institutions,Minimal Risk,200,200,Business & Finance
11346,aqara.com,Business,Minimal Risk,301,200,Business & Finance
11348,wpml.org,Software/Hardware,Minimal Risk,200,200,Technology
11351,ada.org,Email Sender|Health|NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Health
11352,contactout.com,Consumer Information,Minimal Risk,200,200,Lifestyle
11354,travelocity.com,Email Sender|Travel,Minimal Risk,301,200,Lifestyle
11355,oakley.com,Email Sender|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
11356,hackmd.io,Interactive Web Applications,Minimal Risk,200,200,Technology
11357,faire.com,Business,Minimal Risk,200,200,Business & Finance
11361,usccb.org,Email Sender|Religion and Ideology,Minimal Risk,200,200,Nonprofit & Religion
11365,2k.com,Email Sender|Games,Minimal Risk,200,200,Entertainment
11366,runnersworld.com,Blogs/Wikis|Sports,Minimal Risk,200,200,Entertainment
11368,jugem.jp,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
11369,tryfi.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
11373,infineon.com,Business,Minimal Risk,200,200,Business & Finance
11375,umt.edu,Education/Reference,Minimal Risk,200,200,Education
11377,plaid.com,Email Sender|Software/Hardware,Minimal Risk,200,200,Technology
11378,otter.ai,Software/Hardware|Interactive Web Applications,Minimal Risk,200,200,Technology
11379,garanteprivacy.it,Consumer Information,Minimal Risk,200,200,Lifestyle
11381,abc7.com,Entertainment/Recreation/Hobbies|General News,Minimal Risk,200,200,News & Media
11382,phonepe.com,Business,Minimal Risk,200,200,Business & Finance
11384,americanprogress.org,NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Nonprofit & Religion
11386,digitalturbine.com,Business,Minimal Risk,200,200,Business & Finance
11388,gotomypc.com,Remote Access,Minimal Risk,301,200,Technology
11390,talent.com,Email Sender|Job Search,Minimal Risk,301,200,Business & Finance
11391,thedrive.com,Motor Vehicles,Minimal Risk,200,200,Lifestyle
11392,verifone.com,Business,Minimal Risk,200,200,Business & Finance
11393,meduza.io,General News,Minimal Risk,200,200,News & Media
11396,cmegroup.com,Business,Minimal Risk,200,200,Business & Finance
11404,unimi.it,Education/Reference,Minimal Risk,302,200,Education
11407,screencastify.com,Software/Hardware,Minimal Risk,200,200,Technology
11408,rockpapershotgun.com,Games,Minimal Risk,200,200,Entertainment
11410,nrel.gov,Government/Military,Minimal Risk,200,200,Government
11412,fotoscapes.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
11413,verywellfit.com,Recreation/Hobbies,Minimal Risk,200,200,Entertainment
11416,curbed.com,Blogs/Wikis|Real Estate,Minimal Risk,200,200,Social & Communication
11417,dailycaller.com,General News,Minimal Risk,200,200,News & Media
11419,bigfishgames.com,Email Sender|Games,Minimal Risk,200,200,Entertainment
11420,flirtify.com,Chat,Minimal Risk,200,200,Social & Communication
11422,publico.es,General News,Minimal Risk,200,200,News & Media
11425,finanzen.net,Finance,Minimal Risk,200,200,Business & Finance
11430,aad.org,Email Sender|Health,Minimal Risk,200,200,Health
11432,books.com.tw,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
11435,businessinsider.de,Business,Minimal Risk,200,200,Business & Finance
11438,leo.org,Education/Reference,Minimal Risk,301,200,Education
11440,texastribune.org,Email Sender|General News,Minimal Risk,200,200,News & Media
11443,exame.com,Portal Sites,Minimal Risk,200,200,Web Infrastructure
11446,thegamer.com,Games,Minimal Risk,200,200,Entertainment
11449,westerndigital.com,Email Sender|Software/Hardware,Minimal Risk,200,200,Technology
11451,brew.sh,Software/Hardware,Minimal Risk,200,200,Technology
11452,pcloud.com,Personal Network Storage,Minimal Risk,301,200,Web Infrastructure
11457,payscale.com,Business,Minimal Risk,200,200,Business & Finance
11458,anthropologie.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
11459,uni-tuebingen.de,Education/Reference,Minimal Risk,200,200,Education
11460,coinglass.com,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
11461,edf.fr,Business,Minimal Risk,200,200,Business & Finance
11465,ncl.com,Email Sender|Travel,Minimal Risk,301,200,Lifestyle
11466,telegraphindia.com,General News,Minimal Risk,200,200,News & Media
11468,sportsnet.ca,Sports,Minimal Risk,200,200,Entertainment
11469,corporatefinanceinstitute.com,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
11471,hardrock.com,Business|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
11473,workable.com,Job Search,Minimal Risk,200,200,Business & Finance
11477,yoox.com,Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
11478,sweatco.in,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
11483,spectator.co.uk,Email Sender|General News,Minimal Risk,301,200,News & Media
11487,rockylinux.org,Business,Minimal Risk,200,200,Business & Finance
11490,bale.ai,Internet Services,Minimal Risk,200,200,Technology
11492,graph.org,Internet Services,Minimal Risk,200,200,Technology
11502,activecampaign.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
11505,yubico.com,Business,Minimal Risk,200,200,Business & Finance
11516,twitcasting.tv,Software/Hardware,Minimal Risk,200,200,Technology
11520,drudgereport.com,General News,Minimal Risk,200,200,News & Media
11521,edweek.org,Education/Reference,Minimal Risk,200,200,Education
11523,psychiatry.org,Email Sender|Health,Minimal Risk,200,200,Health
11525,sheknows.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
11526,spring.io,Business,Minimal Risk,200,200,Business & Finance
11528,ni.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
11529,anotepad.com,Interactive Web Applications|Personal Network Storage,Minimal Risk,200,200,Technology
11531,mubi.com,Entertainment/Recreation/Hobbies|Streaming Media,Minimal Risk,302,200,News & Media
11532,bark.us,Software/Hardware,Minimal Risk,200,200,Technology
11535,catonetworks.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
11538,siteground.com,Internet Services,Minimal Risk,301,200,Technology
11539,subway.com,Email Sender|Restaurants,Minimal Risk,301,200,Lifestyle
11542,wp-rocket.me,Business,Minimal Risk,200,200,Business & Finance
11544,newbalance.com,Email Sender|Fashion/Beauty,Minimal Risk,302,200,Lifestyle
11549,yourtango.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
11557,donorbox.org,Internet Services,Minimal Risk,200,200,Technology
11560,glance.com,Business,Minimal Risk,302,200,Business & Finance
11561,freesound.org,Forum/Bulletin Boards|Media Sharing,Minimal Risk,200,200,News & Media
11564,computerweekly.com,Technical/Business Forums,Minimal Risk,200,200,Technology
11571,equifax.com,Email Sender|Financial Institutions,Minimal Risk,200,200,Business & Finance
11573,intechopen.com,Education/Reference,Minimal Risk,200,200,Education
11577,usgbc.org,NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Nonprofit & Religion
11581,wyborcza.pl,General News,Minimal Risk,301,200,News & Media
11582,hal.science,Education/Reference,Minimal Risk,200,200,Education
11584,rai.it,General News,Minimal Risk,200,200,News & Media
11585,novartis.com,Business,Minimal Risk,200,200,Business & Finance
11588,aftenposten.no,General News,Minimal Risk,200,200,News & Media
11590,houstonchronicle.com,Email Sender|General News,Minimal Risk,301,200,News & Media
11593,postheaven.net,Blogs/Wikis,Unverified,200,200,Social & Communication
11594,computer.org,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
11598,spaceship.com,Internet Services,Minimal Risk,301,200,Technology
11599,a1.net,Internet Services,Minimal Risk,200,200,Technology
11601,meta.ai,Education/Reference,Minimal Risk,200,200,Education
11608,computerbild.de,Technical/Business Forums,Minimal Risk,200,200,Technology
11609,punchng.com,General News,Minimal Risk,200,200,News & Media
11611,now.gg,Games,Minimal Risk,200,200,Entertainment
11618,manomano.fr,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
11622,dailydot.com,General News,Minimal Risk,200,200,News & Media
11623,igg.com,Games,Minimal Risk,200,200,Entertainment
11631,ultahost.com,Internet Services,Minimal Risk,200,200,Technology
11638,uni-freiburg.de,Education/Reference,Minimal Risk,200,200,Education
11640,wikileaks.org,Politics/Opinion,Minimal Risk,200,200,Government
11646,snapfish.com,Email Sender|Media Sharing,Minimal Risk,302,200,News & Media
11647,gupy.io,Business,Minimal Risk,200,200,Business & Finance
11649,deseret.com,General News,Minimal Risk,200,200,News & Media
11656,nintendolife.com,Games,Minimal Risk,200,200,Entertainment
11660,fivem.net,Games,Minimal Risk,200,200,Entertainment
11663,pymnts.com,Technical/Business Forums,Minimal Risk,200,200,Technology
11666,metlife.com,Email Sender|Financial Institutions,Minimal Risk,200,200,Business & Finance
11667,cdnjs.com,Content Server,Minimal Risk,200,200,Web Infrastructure
11668,tide.co,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
11672,bostonherald.com,Email Sender|General News,Minimal Risk,200,200,News & Media
11674,auspost.com.au,Business|Email Sender,Minimal Risk,200,200,Business & Finance
11679,healthychildren.org,Health,Minimal Risk,302,200,Health
11681,tennessean.com,General News,Minimal Risk,301,200,News & Media
11683,the-independent.com,Content Server,Minimal Risk,200,200,Web Infrastructure
11685,ballotpedia.org,NonProfit Organizations/Advocacy Groups|Politics/Opinion,Minimal Risk,200,200,Government
11689,grabcad.com,Business,Minimal Risk,200,200,Business & Finance
11690,qantas.com,Business|Email Sender|Travel,Minimal Risk,301,200,Lifestyle
11692,luma.com,Parked Domain,Unverified,200,200,Web Infrastructure
11694,wvu.edu,Education/Reference|Email Sender,Minimal Risk,200,200,Education
11699,e-monsite.com,Internet Services,Minimal Risk,200,200,Technology
11705,aldi.us,Email Sender|Marketing/Merchandising,Minimal Risk,200,200,E-commerce
11707,nbcnewyork.com,General News,Minimal Risk,200,200,News & Media
11709,kodak.com,Marketing/Merchandising,Minimal Risk,301,200,E-commerce
11710,dimensions.ai,Education/Reference,Minimal Risk,200,200,Education
11712,eatthis.com,Recreation/Hobbies,Minimal Risk,200,200,Entertainment
11713,webfx.com,Content Server,Minimal Risk,200,200,Web Infrastructure
11714,pennlive.com,General News,Minimal Risk,200,200,News & Media
11715,uib.no,Education/Reference,Minimal Risk,200,200,Education
11720,real-debrid.com,Internet Services,Minimal Risk,200,200,Technology
11725,avianca.com,Travel,Minimal Risk,301,200,Lifestyle
11736,accountingweb.co.uk,Blogs/Wikis|Email Sender|Financial Information,Minimal Risk,301,200,Social & Communication
11738,cc.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
11744,creativefabrica.com,Email Sender|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
11756,zenwriting.net,,Unverified,200,200,Other
11757,ticktick.com,Interactive Web Applications|Internet Services,Minimal Risk,200,200,Technology
11758,finalfantasyxiv.com,Games,Minimal Risk,302,200,Entertainment
11763,researchandmarkets.com,Business,Minimal Risk,200,200,Business & Finance
11764,five9.com,Business,Minimal Risk,200,200,Business & Finance
11765,consumeraffairs.com,Portal Sites,Minimal Risk,200,200,Web Infrastructure
11768,ulisboa.pt,Education/Reference,Minimal Risk,200,200,Education
11771,vans.com,Email Sender|Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
11775,internetdownloadmanager.com,Shareware/Freeware,Minimal Risk,200,200,Technology
11776,uipath.com,Internet Services,Minimal Risk,200,200,Technology
11778,themoscowtimes.com,General News,Minimal Risk,200,200,News & Media
11779,philo.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
11782,harpercollins.com,Business|Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
11783,tempo.co,General News,Minimal Risk,301,200,News & Media
11785,titan.email,Internet Services,Minimal Risk,200,200,Technology
11786,dergipark.org.tr,Content Server,Minimal Risk,301,200,Web Infrastructure
